word,feminine,neuter,comparative,superlative,adverb,declension,adj_stem
stylosus,stylosa,stylosum,stylosior,,,12,stylos
azoricus,azorica,azoricum,azoricior,,,12,azoric
submontanus,submontana,submontanum,submontanior,,,12,submontan
stenocarpus,stenocarpa,stenocarpum,stenocarpior,,,12,stenocarp
anophthalmus,anophthalma,anophthalmum,anophthalmior,,,12,anophthalm
erythrocarpus,erythrocarpa,erythrocarpum,erythrocarpior,,,12,erythrocarp
megacarpus,megacarpa,megacarpum,megacarpior,,,12,megacarp
acanthocladus,acanthoclada,acanthocladum,acanthocladior,,,12,acanthoclad
acanthocomus,acanthocoma,acanthocomum,acanthocomior,,,12,acanthocom
acanthodontus,acanthodonta,acanthodontum,acanthodontior,,,12,acanthodont
acanthonotus,acanthonota,acanthonotum,acanthonotior,,,12,acanthonot
acanthocarpus,acanthocarpa,acanthocarpum,acanthocarpior,,,12,acanthocarp
acanthophorus,acanthophora,acanthophorum,acanthophorior,,,12,acanthophor
acanthophyllus,acanthophylla,acanthophyllum,acanthophyllior,,,12,acanthophyll
acanthopodius,acanthopodia,acanthopodium,acanthopodiior,,,12,acanthopodi
acaulescens,acaulescens,acaulescens,acaulescentior,,,3,acaulescent
acaulis,acaulis,acaule,acaulior,,,3,acaul
aleutianus,aleutiana,aleutianum,aleutianior,,,12,aleutian
taurinus,taurina,taurinum,taurinior,,,12,taurin
zebratus,zebrata,zebratum,zebratior,,,12,zebrat
fastidiosus,fastidiosa,fastidiosum,fastidiosior,,,12,fastidios
dominulus,dominula,dominulum,dominulior,,,12,dominul
dominicanus,dominicana,dominicanum,dominicanior,,,12,dominican
mangostanus,mangostana,mangostanum,mangostanior,,,12,mangostan
mauritanicus,mauritanica,mauritanicum,mauritanicior,,,12,mauritanic
sabrinus,sabrina,sabrinum,sabrinior,,,12,sabrin
nilagiricus,nilagirica,nilagiricum,nilagiricior,,,12,nilagiric
brevipedicellatus,brevipedicellata,brevipedicellatum,brevipedicellatior,,,12,brevipedicellat
flavipinnis,flavipinnis,flavipinne,flavipinnior,,,3,flavipinn
moluccanus,moluccana,moluccanum,moluccanior,,,12,moluccan
afghanus,afghana,afghanum,afghanior,,,12,afghan
penangianus,penangiana,penangianum,penangianior,,,12,penangian
brasilianus,brasiliana,brasilianum,brasilianior,,,12,brasilian
obsidianus,obsidiana,obsidianum,obsidianior,,,12,obsidian
neomexicanus,neomexicana,neomexicanum,neomexicanior,,,12,neomexican
angolanus,angolana,angolanum,angolanior,,,12,angolan
yunnanus,yunnana,yunnanum,yunnanior,,,12,yunnan
congoanus,congoana,congoanum,congoanior,,,12,congoan
indianus,indiana,indianum,indianior,,,12,indian
rhodesianus,rhodesiana,rhodesianum,rhodesianior,,,12,rhodesian
venezuelanus,venezuelana,venezuelanum,venezuelanior,,,12,venezuelan
okinawanus,okinawana,okinawanum,okinawanior,,,12,okinawan
silvanus,silvana,silvanum,silvanior,,,12,silvan
tibetanus,tibetana,tibetanum,tibetanior,,,12,tibetan
paraguayanus,paraguayana,paraguayanum,paraguayanior,,,12,paraguayan
himalayanus,himalayana,himalayanum,himalayanior,,,12,himalayan
bacilliformis,bacilliformis,bacilliforme,bacilliformior,,,3,bacilliform
bancanus,bancana,bancanum,bancanior,,,12,bancan
pelengensis,pelengensis,pelengense,pelengensior,,,3,pelengens
sangirensis,sangirensis,sangirense,sangirensior,,,3,sangirens
aceriflorus,aceriflora,aceriflorum,aceriflorior,,,12,aceriflor
acerifolius,acerifolia,acerifolium,acerifoliior,,,12,acerifoli
acerinus,acerina,acerinum,acerinior,,,12,acerin
aceriphyllus,aceriphylla,aceriphyllum,aceriphyllior,,,12,aceriphyll
acetabulosus,acetabulosa,acetabulosum,acetabulosior,,,12,acetabulos
acetabuliformis,acetabuliformis,acetabuliforme,acetabuliformior,,,3,acetabuliform
achilleifolius,achilleifolia,achilleifolium,achilleifoliior,,,12,achilleifoli
acetosus,acetosa,acetosum,acetosior,,,12,acetos
aciculatus,aciculata,aciculatum,aciculatior,,,12,aciculat
acicularifolius,acicularifolia,acicularifolium,acicularifoliior,,,12,acicularifoli
aciculifer,aciculifera,aciculiferum,aciculiferior,,,12,aciculifer
aciculinus,aciculina,aciculinum,aciculinior,,,12,aciculin
acinaceus,acinacea,acinaceum,acinaceior,,,12,acinace
acinacifolius,acinacifolia,acinacifolium,acinacifoliior,,,12,acinacifoli
acinifolius,acinifolia,acinifolium,acinifoliior,,,12,acinifoli
acinaciformis,acinaciformis,acinaciforme,acinaciformior,,,3,acinaciform
acmodontus,acmodonta,acmodontum,acmodontior,,,12,acmodont
acoroides,acoroides,acoroides,acoroidior,,,3,acoroid
aconitifolius,aconitifolia,aconitifolium,aconitifoliior,,,12,aconitifoli
acraeus,acraea,acraeum,acraeior,,,12,acrae
acranthus,acrantha,acranthum,acranthior,,,12,acranth
acridens,acridens,acridens,acridentior,,,3,acrident
acridentatus,acridentata,acridentatum,acridentatior,,,12,acridentat
unidentatus,unidentata,unidentatum,unidentatior,,,12,unidentat
quadridentatus,quadridentata,quadridentatum,quadridentatior,,,12,quadridentat
multidentatus,multidentata,multidentatum,multidentatior,,,12,multidentat
sexdentatus,sexdentata,sexdentatum,sexdentatior,,,12,sexdentat
acrisepalus,acrisepala,acrisepalum,acrisepalior,,,12,acrisepal
longisepalus,longisepala,longisepalum,longisepalior,,,12,longisepal
macrosepalus,macrosepala,macrosepalum,macrosepalior,,,12,macrosepal
acroanthus,acroantha,acroanthum,acroanthior,,,12,acroanth
acrobracteatus,acrobracteata,acrobracteatum,acrobracteatior,,,12,acrobracteat
acrocarpus,acrocarpa,acrocarpum,acrocarpior,,,12,acrocarp
acroconus,acrocona,acroconum,acroconior,,,12,acrocon
acrocyaneus,acrocyanea,acrocyaneum,acrocyaneior,,,12,acrocyane
acroglossus,acroglossa,acroglossum,acroglossior,,,12,acrogloss
acrodontus,acrodonta,acrodontum,acrodontior,,,12,acrodont
acrolasius,acrolasia,acrolasium,acrolasiior,,,12,acrolasi
acroleucus,acroleuca,acroleucum,acroleucior,,,12,acroleuc
acrophaeus,acrophaea,acrophaeum,acrophaeior,,,12,acrophae
acrostichoides,acrostichoides,acrostichoides,acrostichoidior,,,3,acrostichoid
acrotrichus,acrotricha,acrotrichum,acrotrichior,,,12,acrotrich
actaeifolius,actaeifolia,actaeifolium,actaeifoliior,,,12,actaeifoli
acroscopicus,acroscopica,acroscopicum,acroscopicior,,,12,acroscopic
occidentissimus,occidentissima,occidentissimum,occidentissimior,,,12,occidentissim
lilaceus,lilacea,lilaceum,lilaceior,,,12,lilace
albicillus,albicilla,albicillum,albicillior,,,12,albicill
pyrrhulus,pyrrhula,pyrrhulum,pyrrhulior,,,12,pyrrhul
ferreorostris,ferreorostris,ferreorostre,ferreorostrior,,,3,ferreorostr
corticeus,corticea,corticeum,corticeior,,,12,cortice
milliarius,milliaria,milliarium,milliariior,,,12,milliari
miliarius,miliaria,miliarium,miliariior,,,12,miliari
craticulus,craticula,craticulum,craticulior,,,12,craticul
craticius,craticia,craticium,craticiior,,,12,cratici
breviloquens,breviloquens,breviloquens,breviloquentior,,,3,breviloquent
albopictus,albopicta,albopictum,albopictior,,,12,albopict
albogularis,albogularis,albogulare,albogularior,,,3,albogular
brachyrhynchos,brachyrhyncha,brachyrhynchon,brachyrhynchior,,,12,brachyrhynch
breviflorus,breviflora,breviflorum,breviflorior,,,12,breviflor
caledonius,caledonia,caledonium,caledoniior,,,12,caledoni
bruneus,brunea,bruneum,bruneior,,,12,brune
cervicornis,cervicornis,cervicorne,cervicornior,,,3,cervicorn
capsulatus,capsulata,capsulatum,capsulatior,,,12,capsulat
denitrificans,denitrificans,denitrificans,denitrificantior,,,3,denitrificant
epipterygius,epipterygia,epipterygium,epipterygiior,,,12,epipterygi
gigasporus,gigaspora,gigasporum,gigasporior,,,12,gigaspor
gibbiflorus,gibbiflora,gibbiflorum,gibbiflorior,,,12,gibbiflor
gifhornensis,gifhornensis,gifhornense,gifhornensior,,,3,gifhornens
flavoviridis,flavoviridis,flavoviride,flavoviridior,,,3,flavovirid
migratorius,migratoria,migratorium,migratoriior,,,12,migratori
pneumophilus,pneumophila,pneumophilum,pneumophilior,,,12,pneumophil
caryophyllus,caryophylla,caryophyllum,caryophyllior,,,12,caryophyll
polydactylus,polydactyla,polydactylum,polydactylior,,,12,polydactyl
reniformis,reniformis,reniforme,reniformior,,,3,reniform
squalenifaciens,squalenifaciens,squalenifaciens,squalenifacientior,,,3,squalenifacient
spongiosus,spongiosa,spongiosum,spongiosior,,,12,spongios
siliculosus,siliculosa,siliculosum,siliculosior,,,12,siliculos
rubrofasciatus,rubrofasciata,rubrofasciatum,rubrofasciatior,,,12,rubrofasciat
subcristatus,subcristata,subcristatum,subcristatior,,,12,subcristat
frugiperdus,frugiperda,frugiperdum,frugiperdior,,,12,frugiperd
versiformis,versiformis,versiforme,versiformior,,,3,versiform
catarrhalis,catarrhalis,catarrhale,catarrhalior,,,3,catarrhal
arteriosus,arteriosa,arteriosum,arteriosior,,,12,arterios
arenaceus,arenacea,arenaceum,arenaceior,,,12,arenace
amnicola,amnicola,amnicola,amnicolior,,,1,amnicol
vaccinus,vaccina,vaccinum,vaccinior,,,12,vaccin
amatorius,amatoria,amatorium,amatoriior,,amatorie,12,amatori
xiphoideus,xiphoidea,xiphoideum,xiphoideior,,,12,xiphoide
zoophagus,zoophaga,zoophagum,zoophagior,,,12,zoophag
zooepidemicus,zooepidemica,zooepidemicum,zooepidemicior,,,12,zooepidemic
trilix,trilix,trilix,trilicior,,,3,trilic
furnaceus,furnacea,furnaceum,furnaceior,,,12,furnace
mordax,mordax,mordax,mordacior,,,3,mordac
sponsalis,sponsalis,sponsale,sponsalior,,,3,sponsal
deliciosus,deliciosa,deliciosum,deliciosior,,,12,delicios
trifurcus,trifurca,trifurcum,trifurcior,,,12,trifurc
spleneticus,splenetica,spleneticum,spleneticior,,,12,splenetic
sarcinarius,sarcinaria,sarcinarium,sarcinariior,,,12,sarcinari
formalis,formalis,formale,formalior,,formaliter,3,formal
postremogenitus,postremogenita,postremogenitum,postremogenitior,,,12,postremogenit
abdicatorius,abdicatoria,abdicatorium,abdicatoriior,,,12,abdicatori
abdicativus,abdicativa,abdicativum,abdicativior,,,12,abdicativ
abductivus,abductiva,abductivum,abductivior,,,12,abductiv
hamiformis,hamiformis,hamiforme,hamiformior,,,3,hamiform
acutilobus,acutiloba,acutilobum,acutilobior,,,12,acutilob
amylovorus,amylovora,amylovorum,amylovorior,,,12,amylovor
calcivorus,calcivora,calcivorum,calcivorior,,,12,calcivor
piscivorus,piscivora,piscivorum,piscivorior,,,12,piscivor
sapidus,sapida,sapidum,sapidior,,,12,sapid
sesquialter,sesquialtera,sesquialterum,sesquialterior,,,12,sesquialter
praegravis,praegravis,praegrave,praegravior,,,3,praegrav
matus,mata,matum,matior,,,12,mat
possessivus,possessiva,possessivum,possessivior,,,12,possessiv
cisalpinus,cisalpina,cisalpinum,cisalpinior,,,12,cisalpin
transalpinus,transalpina,transalpinum,transalpinior,,,12,transalpin
cernuus,cernua,cernuum,cernuior,,,12,cernu
undisonus,undisona,undisonum,undisonior,,,12,undison
instrumentalis,instrumentalis,instrumentale,instrumentalior,,,3,instrumental
gulosus,gulosa,gulosum,gulosior,,gulose,12,gulos
anteactus,anteacta,anteactum,anteactior,,,12,anteact
repugnatorius,repugnatoria,repugnatorium,repugnatoriior,,,12,repugnatori
lanarius,lanaria,lanarium,lanariior,,,12,lanari
robus,roba,robum,robior,,,12,rob
silus,sila,silum,silior,,,12,sil
helvus,helva,helvum,helvior,,,12,helv
exegeticus,exegetica,exegeticum,exegeticior,,,12,exegetic
viverrinus,viverrina,viverrinum,viverrinior,,,12,viverrin
dualis,dualis,duale,dualior,,,3,dual
absinthiatus,absinthiata,absinthiatum,absinthiatior,,,12,absinthiat
suadus,suada,suadum,suadior,,,12,suad
incurvus,incurva,incurvum,incurvior,,,12,incurv
somniculosus,somniculosa,somniculosum,somniculosior,,somniculose,12,somniculos
flaturalis,flaturalis,flaturale,flaturalior,,,3,flatural
7mus,7ma,7mum,7mior,,,12,7m
6tus,6ta,6tum,6tior,,,12,6t
burrus,burra,burrum,burrior,,,12,burr
oriundus,oriunda,oriundum,oriundior,,,12,oriund
emax,emax,emax,emacior,,,3,emac
septicus,septica,septicum,septicior,,,12,septic
ananassus,ananassa,ananassum,ananassior,,,12,ananass
cinnamominus,cinnamomina,cinnamominum,cinnamominior,,,12,cinnamomin
conspicillatus,conspicillata,conspicillatum,conspicillatior,,,12,conspicillat
rotensis,rotensis,rotense,rotensior,,,3,rotens
mariannensis,mariannensis,mariannense,mariannensior,,,3,mariannens
moluccensis,moluccensis,moluccense,moluccensior,,,3,moluccens
quinquefasciatus,quinquefasciata,quinquefasciatum,quinquefasciatior,,,12,quinquefasciat
rufifrons,rufifrons,rufifrons,rufifrontior,,,3,rufifront
sigmodontis,sigmodontis,sigmodonte,sigmodontior,,,3,sigmodont
semicaudatus,semicaudata,semicaudatum,semicaudatior,,,12,semicaudat
unguiculatus,unguiculata,unguiculatum,unguiculatior,,,12,unguiculat
viteus,vitea,viteum,viteior,,,12,vite
trossulus,trossula,trossulum,trossulior,,,12,trossul
margaritifer,margaritifera,margaritiferum,margaritiferior,,,12,margaritifer
virginicus,virginica,virginicum,virginicior,,,12,virginic
yessoensis,yessoensis,yessoense,yessoensior,,,3,yessoens
duriusculus,duriuscula,duriusculum,duriusculior,,,12,duriuscul
baicalensis,baicalensis,baicalense,baicalensior,,,3,baicalens
polyrhizus,polyrhiza,polyrhizum,polyrhizior,,,12,polyrhiz
pediformis,pediformis,pediforme,pediformior,,,3,pediform
sessilifolius,sessilifolia,sessilifolium,sessilifoliior,,,12,sessilifoli
songoricus,songorica,songoricum,songoricior,,,12,songoric
sphaerocarpus,sphaerocarpa,sphaerocarpum,sphaerocarpior,,,12,sphaerocarp
lucifugus,lucifuga,lucifugum,lucifugior,,,12,lucifug
torvus,torva,torvum,torvior,,torviter,12,torv
oxysporus,oxyspora,oxysporum,oxysporior,,,12,oxyspor
paucimobilis,paucimobilis,paucimobile,paucimobilior,,,3,paucimobil
dobrogicus,dobrogica,dobrogicum,dobrogicior,,,12,dobrogic
albipunctatus,albipunctata,albipunctatum,albipunctatior,,,12,albipunctat
flavipunctatus,flavipunctata,flavipunctatum,flavipunctatior,,,12,flavipunctat
aphidicolus,aphidicola,aphidicolum,aphidicolior,,,12,aphidicol
sagittifolius,sagittifolia,sagittifolium,sagittifoliior,,,12,sagittifoli
nitidicollis,nitidicollis,nitidicolle,nitidicollior,,,3,nitidicoll
quercicolus,quercicola,quercicolum,quercicolior,,,12,quercicol
bisignatus,bisignata,bisignatum,bisignatior,,,12,bisignat
disparilis,disparilis,disparile,disparilior,,,3,disparil
impressicollis,impressicollis,impressicolle,impressicollior,,,3,impressicoll
sulcirostris,sulcirostris,sulcirostre,sulcirostrior,,,3,sulcirostr
abyssicolus,abyssicola,abyssicolum,abyssicolior,,,12,abyssicol
variolosus,variolosa,variolosum,variolosior,,,12,variolos
cylindricollis,cylindricollis,cylindricolle,cylindricollior,,,3,cylindricoll
denticollis,denticollis,denticolle,denticollior,,,3,denticoll
biguttatus,biguttata,biguttatum,biguttatior,,,12,biguttat
graminicolus,graminicola,graminicolum,graminicolior,,,12,graminicol
luteipes,luteipes,luteipes,luteipedior,,,3,luteiped
punctigerus,punctigera,punctigerum,punctigerior,,,12,punctiger
pygidialis,pygidialis,pygidiale,pygidialior,,,3,pygidial
setiferus,setifera,setiferum,setiferior,,,12,setifer
viridulus,viridula,viridulum,viridulior,,,12,viridul
vitripennis,vitripennis,vitripenne,vitripennior,,,3,vitripenn
gambius,gambia,gambium,gambiior,,,12,gambi
cavifrons,cavifrons,cavifrons,cavifrontior,,,3,cavifront
imberbus,imberba,imberbum,imberbior,,,12,imberb
appalachianus,appalachiana,appalachianum,appalachianior,,,12,appalachian
styracifluus,styraciflua,styracifluum,styracifluior,,,12,styraciflu
orbiculatus,orbiculata,orbiculatum,orbiculatior,,,12,orbiculat
virginianus,virginiana,virginianum,virginianior,,,12,virginian
viscivorus,viscivora,viscivorum,viscivorior,,,12,viscivor
griseatus,griseata,griseatum,griseatior,,,12,griseat
striolatus,striolata,striolatum,striolatior,,,12,striolat
setifer,setifera,setiferum,setiferior,,,12,setifer
bicarinatus,bicarinata,bicarinatum,bicarinatior,,,12,bicarinat
buruensis,buruensis,buruense,buruensior,,,3,buruens
flavipalpus,flavipalpa,flavipalpum,flavipalpior,,,12,flavipalp
argentifolius,argentifolia,argentifolium,argentifoliior,,,12,argentifoli
branchialis,branchialis,branchiale,branchialior,,,3,branchial
cancriformis,cancriformis,cancriforme,cancriformior,,,3,cancriform
crescentus,crescenta,crescentum,crescentior,,,12,crescent
maderius,maderia,maderium,maderiior,,,12,maderi
quadricarinatus,quadricarinata,quadricarinatum,quadricarinatior,,,12,quadricarinat
striatellus,striatella,striatellum,striatellior,,,12,striatell
ariakensis,ariakensis,ariakense,ariakensior,,,3,ariakens
atrosepticus,atroseptica,atrosepticum,atrosepticior,,,12,atroseptic
aestuarianus,aestuariana,aestuarianum,aestuarianior,,,12,aestuarian
booroolongensis,booroolongensis,booroolongense,booroolongensior,,,3,booroolongens
carotovorus,carotovora,carotovorum,carotovorior,,,12,carotovor
cerebralis,cerebralis,cerebrale,cerebralior,,,3,cerebral
consanguinius,consanguinia,consanguinium,consanguiniior,,,12,consanguini
encephalicus,encephalica,encephalicum,encephalicior,,,12,encephalic
hominivorax,hominivorax,hominivorax,hominivoracior,,,3,hominivorac
mesophilicus,mesophilica,mesophilicum,mesophilicior,,,12,mesophilic
metallidurans,metallidurans,metallidurans,metallidurantior,,,3,metallidurant
nemestrinus,nemestrina,nemestrinum,nemestrinior,,,12,nemestrin
ocreatus,ocreata,ocreatum,ocreatior,,,12,ocreat
ochreatus,ochreata,ochreatum,ochreatior,,,12,ochreat
neurophilus,neurophila,neurophilum,neurophilior,,,12,neurophil
parietalis,parietalis,parietale,parietalior,,,3,parietal
petraeus,petraea,petraeum,petraeior,,,12,petrae
pulicarius,pulicaria,pulicarium,pulicariior,,,12,pulicari
axonopodis,axonopodis,axonopode,axonopodior,,,3,axonopod
opercularis,opercularis,operculare,opercularior,,,3,opercular
hexagonus,hexagona,hexagonum,hexagonior,,,12,hexagon
glutamicus,glutamica,glutamicum,glutamicior,,,12,glutamic
lunulatus,lunulata,lunulatum,lunulatior,,,12,lunulat
moestus,moesta,moestum,moestior,,,12,moest
brunnipes,brunnipes,brunnipes,brunnipedior,,,3,brunniped
costulatus,costulata,costulatum,costulatior,,,12,costulat
muscicolus,muscicola,muscicolum,muscicolior,,,12,muscicol
pulvinatus,pulvinata,pulvinatum,pulvinatior,,,12,pulvinat
brevipalpus,brevipalpa,brevipalpum,brevipalpior,,,12,brevipalp
multiflorus,multiflora,multiflorum,multiflorior,,,12,multiflor
viennensis,viennensis,viennense,viennensior,,,3,viennens
seminudus,seminuda,seminudum,seminudior,,,12,seminud
cervarius,cervaria,cervarium,cervariior,,,12,cervari
subcapitatus,subcapitata,subcapitatum,subcapitatior,,,12,subcapitat
subminusculus,subminuscula,subminusculum,subminusculior,,,12,subminuscul
trochoideus,trochoidea,trochoideum,trochoideior,,,12,trochoide
vermiferus,vermifera,vermiferum,vermiferior,,,12,vermifer
subspicatus,subspicata,subspicatum,subspicatior,,,12,subspicat
alpinalis,alpinalis,alpinale,alpinalior,,,3,alpinal
baffinensis,baffinensis,baffinense,baffinensior,,,3,baffinens
fennicus,fennica,fennicum,fennicior,,,12,fennic
opacifrons,opacifrons,opacifrons,opacifrontior,,,3,opacifront
brigantiensis,brigantiensis,brigantiense,brigantiensior,,,3,brigantiens
septentrionanus,septentrionana,septentrionanum,septentrionanior,,,12,septentrionan
subhastatus,subhastata,subhastatum,subhastatior,,,12,subhastat
subroseus,subrosea,subroseum,subroseior,,,12,subrose
sudeticus,sudetica,sudeticum,sudeticior,,,12,sudetic
taiganus,taigana,taiganum,taiganior,,,12,taigan
spathifer,spathifera,spathiferum,spathiferior,,,12,spathifer
alascus,alasca,alascum,alascior,,,12,alasc
mweruensis,mweruensis,mweruense,mweruensior,,,3,mweruens
curvidens,curvidens,curvidens,curvidentior,,,3,curvident
dentigerus,dentigera,dentigerum,dentigerior,,,12,dentiger
diversicolor,diversicolor,diversicolor,diversicolorior,,,3,diversicolor
fimicolus,fimicola,fimicolum,fimicolior,,,12,fimicol
lyriformis,lyriformis,lyriforme,lyriformior,,,3,lyriform
lamellosus,lamellosa,lamellosum,lamellosior,,,12,lamellos
materiarius,materiaria,materiarium,materiariior,,,12,materiari
muridarus,muridara,muridarum,muridarior,,,12,muridar
parisianus,parisiana,parisianum,parisianior,,,12,parisian
polytrichus,polytricha,polytrichum,polytrichior,,,12,polytrich
vinicolor,vinicolor,vinicolor,vinicolorior,,,3,vinicolor
squamiger,squamigera,squamigerum,squamigerior,,,12,squamiger
aratorius,aratoria,aratorium,aratoriior,,,12,aratori
arabilis,arabilis,arabile,arabilior,,,3,arabil
arabiensis,arabiensis,arabiense,arabiensior,,,3,arabiens
crucigaster,crucigastra,crucigastrum,crucigastrior,,,12,crucigastr
faveolatus,faveolata,faveolatum,faveolatior,,,12,faveolat
leucophaeatus,leucophaeata,leucophaeatum,leucophaeatior,,,12,leucophaeat
listerianus,listeriana,listerianum,listerianior,,,12,listerian
mammillatus,mammillata,mammillatum,mammillatior,,,12,mammillat
mamillatus,mamillata,mamillatum,mamillatior,,,12,mamillat
manhattensis,manhattensis,manhattense,manhattensior,,,3,manhattens
montereyensis,montereyensis,montereyense,montereyensior,,,3,montereyens
cobaltinus,cobaltina,cobaltinum,cobaltinior,,,12,cobaltin
turbinatus,turbinata,turbinatum,turbinatior,,,12,turbinat
subtorquatus,subtorquata,subtorquatum,subtorquatior,,,12,subtorquat
furfuraceus,furfuracea,furfuraceum,furfuraceior,,,12,furfurace
tetragonus,tetragona,tetragonum,tetragonior,,,12,tetragon
actinophyllus,actinophylla,actinophyllum,actinophyllior,,,12,actinophyll
actinacanthus,actinacantha,actinacanthum,actinacanthior,,,12,actinacanth
